0.732,0.059814,1.45174
0.733,0.0612657,1.43678
0.734,0.0627025,1.42147
0.735,0.0641239,1.40579
0.736,0.0655297,1.38976
0.737,0.0669195,1.37338
0.738,0.0682929,1.35665
0.739,0.0696495,1.33957
0.74,0.0709891,1.32216
0.741,0.0723113,1.30442
0.742,0.0736157,1.28634
0.743,0.074902,1.26793
0.744,0.0761699,1.24921
0.745,0.0774192,1.23017
0.746,0.0786493,1.21081
0.747,0.0798601,1.19115
0.748,0.0810513,1.17118
0.749,0.0822225,1.15092
0.75,0.0833734,1.13036
0.751,0.0845037,1.10952
0.752,0.0856133,1.0884
0.753,0.0867017,1.06699
0.754,0.0877687,1.04532
0.755,0.088814,1.02337
0.756,0.0898373,1.00117
0.757,0.0908385,0.978712
0.758,0.0918172,0.956002
0.759,0.0927732,0.933048
0.76,0.0937063,0.909855
0.761,0.0946161,0.886428
0.762,0.0955026,0.862774
0.763,0.0963653,0.838898
0.764,0.0972042,0.814807
0.765,0.098019,0.790506
0.766,0.0988095,0.766001
0.767,0.0995755,0.741299
0.768,0.100317,0.716405
0.769,0.101033,0.691326
0.77,0.101725,0.666067
0.771,0.102391,0.640636
0.772,0.103031,0.615039
0.773,0.103646,0.589281
0.774,0.104236,0.563369
0.775,0.104799,0.53731
0.776,0.105336,0.511111
0.777,0.105847,0.484777
0.778,0.106332,0.458315
0.779,0.10679,0.431732
0.78,0.107222,0.405034
0.781,0.107627,0.378228
0.782,0.108005,0.351322
0.783,0.108357,0.32432
0.784,0.108681,0.297231
0.785,0.108978,0.270061
0.786,0.109248,0.242816
0.787,0.109491,0.215504
0.788,0.109707,0.188131
0.789,0.109895,0.160705
0.79,0.110056,0.133231
0.791,0.110189,0.105717
0.792,0.110295,0.0781698
0.793,0.110373,0.0505962
0.794,0.110423,0.023003
0.795,0.110446,-0.00460282
0.796,0.110442,-0.0322144
0.797,0.110409,-0.0598248
0.798,0.11035,-0.0874272
0.799,0.110262,-0.115015
0.8,0.110147,-0.14258
0.801,0.110005,-0.170117
0.802,0.109835,-0.197618
0.803,0.109637,-0.225077
0.804,0.109412,-0.252486
0.805,0.109159,-0.279839
0.806,0.108879,-0.307129
0.807,0.108572,-0.334349
0.808,0.108238,-0.361492
0.809,0.107877,-0.388551
0.81,0.107488,-0.41552
0.811,0.107072,-0.442392
0.812,0.10663,-0.46916
0.813,0.106161,-0.495818
0.814,0.105665,-0.522358
0.815,0.105143,-0.548774
0.816,0.104594,-0.57506
0.817,0.104019,-0.601209
0.818,0.103418,-0.627213
0.819,0.10279,-0.653068
0.82,0.102137,-0.678765
0.821,0.101459,-0.7043
0.822,0.100754,-0.729664
0.823,0.100025,-0.754853
0.824,0.0992698,-0.779859
0.825,0.0984899,-0.804677
0.826,0.0976853,-0.829299
0.827,0.096856,-0.85372
0.828,0.0960023,-0.877934
0.829,0.0951243,-0.901935
0.83,0.0942224,-0.925716
0.831,0.0932967,-0.949272
0.832,0.0923474,-0.972596
0.833,0.0913748,-0.995683
0.834,0.0903791,-1.01853
0.835,0.0893606,-1.04112
0.836,0.0883195,-1.06346
0.837,0.087256,-1.08554
0.838,0.0861705,-1.10736
0.839,0.0850631,-1.1289
0.84,0.0839342,-1.15016
0.841,0.0827841,-1.17115
0.842,0.0816129,-1.19184
0.843,0.0804211,-1.21225
0.844,0.0792088,-1.23235
0.845,0.0779765,-1.25215
0.846,0.0767243,-1.27165
0.847,0.0754527,-1.29083
0.848,0.0741618,-1.30969
0.849,0.0728521,-1.32823
0.85,0.0715239,-1.34645
0.851,0.0701775,-1.36433
0.852,0.0688131,-1.38187
0.853,0.0674313,-1.39907
0.854,0.0660322,-1.41593
0.855,0.0646163,-1.43244
0.856,0.0631838,-1.44859
0.857,0.0617352,-1.46439
0.858,0.0602708,-1.47982
0.859,0.058791,-1.49489
0.86,0.0572961,-1.50959
0.861,0.0557865,-1.52391
0.862,0.0542626,-1.53786
0.863,0.0527248,-1.55143
0.864,0.0511733,-1.56461
0.865,0.0496087,-1.5774
0.866,0.0480313,-1.5898
0.867,0.0464415,-1.60181
0.868,0.0448397,-1.61342
0.869,0.0432263,-1.62463
0.87,0.0416017,-1.63544
0.871,0.0399662,-1.64584
0.872,0.0383204,-1.65583
0.873,0.0366646,-1.66541
0.874,0.0349991,-1.67458
0.875,0.0333246,-1.68333
0.876,0.0316412,-1.69166
0.877,0.0299496,-1.69957
0.878,0.02825,-1.70705
0.879,0.026543,-1.71412
0.88,0.0248289,-1.72075
0.881,0.0231081,-1.72696
0.882,0.0213811,-1.73274
0.883,0.0196484,-1.73808
0.884,0.0179103,-1.74299
0.885,0.0161673,-1.74747
0.886,0.0144199,-1.75151
0.887,0.0126683,-1.75512
0.888,0.0109132,-1.75829
